category,name,brand,flavor,flavor_simp,num_flavors,servings,rating,flavorrating,reviews,price,priceperserving,calories,fat_g,carbs_g,protein_g,dietary_fiber_g,cholesterol_mg,sugar_g
BCAA SUPPLEMENTS,Xtend Perfect 10 Amino Powder,Xtend,watermelon,melon,1,20,8.0,8.0,1,29.99,0.75,50,0.0,1.0,0.0,0.0,0.0,0.0
BCAA SUPPLEMENTS,Amino Pro,Dymatize,fruit punch with caffeine,fruit,4,270,9.1,10.0,96,20.99,0.7,5,0.0,0.0,0.0,0.0,0.0,0.0
BCAA SUPPLEMENTS,Amino Pro,Dymatize,lemon lime with caffeine,lemon_lime,4,270,9.1,10.0,96,20.99,0.7,5,0.0,0.0,0.0,0.0,0.0,0.0
BCAA SUPPLEMENTS,Amino Pro,Dymatize,pineapple guava with caffeine,other,4,30,9.1,10.0,96,20.99,0.7,5,0.0,0.0,0.0,0.0,0.0,0.0
BCAA SUPPLEMENTS,Muscle Martini Natural,GAT Sport,appletini,other,1,345,6.4,7.5,36,19.49,0.65,5,0.0,1.0,0.0,0.0,0.0,0.0
BCAA SUPPLEMENTS,Muscle Martini Natural,GAT Sport,mixed berry,berry,2,345,6.4,6.9,36,19.49,0.65,5,0.0,1.0,0.0,0.0,0.0,0.0
BCAA SUPPLEMENTS,Muscle Martini Natural,GAT Sport,peach mango,other,2,345,6.4,9.1,36,19.49,0.65,5,0.0,1.0,0.0,0.0,0.0,0.0
BCAA SUPPLEMENTS,BCAA 2:1:1 Powder 30 Servings Beast Punch,Beast Sports Nutrition,beast punch,other,2,30,9.2,9.3,18,34.99,1.17,0,0.0,0.0,0.0,0.0,0.0,0.0
BCAA SUPPLEMENTS,BCAA 5000,NutraBio,watermelon,melon,1,63,9.2,9.9,10,32.99,0.41,0,0.0,0.0,0.0,0.0,0.0,0.0
BCAA SUPPLEMENTS,Endure,eFlow Nutrition,raging rocket pop,other,3,30,9.6,10.0,23,33.56,1.12,0,0.0,0.0,0.0,0.0,0.0,0.0
BCAA SUPPLEMENTS,Endure,eFlow Nutrition,warrior gummy bear,other,3,30,9.6,9.7,23,33.56,1.12,0,0.0,0.0,0.0,0.0,0.0,0.0
BCAA SUPPLEMENTS,BCAA Re-Igniter 30 Servings Cherry Margarita,Top Secret Nutrition,cherry margarita,other,2,30,10.0,10.0,3,29.74,0.99,0,0.0,0.0,0.0,0.0,0.0,0.0
BCAA SUPPLEMENTS,Intra Blast Natural,NutraBio,kiwi strawberry,berry,2,30,9.0,2.0,1,45.99,1.53,20,0.0,5.0,0.0,0.0,0.0,0.0
BCAA SUPPLEMENTS,Menace Hydration & Endurance Powder 30 Servings Peach Mango,MFIT Supps,peach mango,other,2,30,7.5,7.5,2,23.99,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0
BCAA SUPPLEMENTS,AMINO DECANATE,MuscleMeds,citrus lime,lemon_lime,2,30,9.2,9.2,34,25.59,0.85,0,0.0,0.0,0.0,0.0,0.0,0.0
BCAA SUPPLEMENTS,AMINO DECANATE,MuscleMeds,watermelon,melon,1,30,9.2,6.3,34,25.59,0.85,0,0.0,0.0,0.0,0.0,0.0,0.0
BCAA SUPPLEMENTS,BCAA Intra-Workout Fuel,MFIT Supps,pineapple,other,1,30,7.5,8.0,2,19.99,0.67,0,0.0,0.0,0.0,0.0,0.0,0.0
BCAA SUPPLEMENTS,BCAA Intra-Workout Fuel,MFIT Supps,sour apple,other,2,30,7.5,7.5,2,19.99,0.67,0,0.0,0.0,0.0,0.0,0.0,0.0
BCAA SUPPLEMENTS,BCAA 400 Grams Unflavored,Allmax Nutrition,unflavored,other,1,80,6.6,4.2,30,23.99,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0
BCAA SUPPLEMENTS,Aminolytes 30 Servings Pineapple,Beast Sports Nutrition,pineapple,other,1,30,8.3,7.6,173,34.99,1.17,0,0.0,0.0,0.0,0.0,0.0,0.0
BCAA SUPPLEMENTS,BCAA 5000 300 Grams Unflavored,MET-Rx,unflavored,other,1,60,8.1,6.9,39,32.29,0.54,20,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Beta-Alanine 125 Servings Unflavored,Evlution Nutrition,unflavored,other,1,125,9.8,9.2,16,15.0,0.12,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Alpha Dreams Recovery Sleep Aid,Alpha Lion,honey badger,other,2,30,8.9,8.0,2,29.99,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Alpha Dreams Recovery Sleep Aid,Alpha Lion,tropical terminator,other,2,30,8.9,10.0,2,29.99,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Beta-Alanine Powder 500 Grams Unflavored,NOW,unflavored,other,1,250,9.7,8.7,131,29.99,0.12,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Beta-Alanine Powder,Optimum Nutrition,fruit fusion,fruit,2,75,9.5,9.5,68,26.99,0.36,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Beta-Alanine Powder,Optimum Nutrition,unflavored,other,1,75,9.5,9.2,68,26.99,0.36,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,EAA Max,Primeval Labs,cherry lemonade,lemon_lime,2,30,8.8,10.0,10,29.99,1.0,10,0.0,2.0,0.0,0.0,0.0,0.0
AMINO ACIDS,EAA Max,Primeval Labs,orange sherbet,other,2,30,8.8,8.6,10,29.99,1.0,10,0.0,2.0,0.0,0.0,0.0,0.0
AMINO ACIDS,EAA Max,Primeval Labs,strawberry mango,berry,2,30,8.8,9.0,10,29.99,1.0,10,0.0,2.0,0.0,0.0,0.0,0.0
AMINO ACIDS,EAA Max,Primeval Labs,watermelon,melon,1,30,8.8,10.0,10,29.99,1.0,10,0.0,2.0,0.0,0.0,0.0,0.0
AMINO ACIDS,EAA Sleep,Primeval Labs,strawberry mango,berry,2,30,10.0,8.0,2,34.99,1.17,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,L-Leucine 2000 100 Servings Unflavored,Evlution Nutrition,unflavored,other,1,100,10.0,10.0,6,29.99,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,L-Arginine Powder,NOW,unflavored,other,1,98,7.2,4.1,63,24.99,0.26,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,L-Arginine Powder,NOW,unflavored,other,1,217,7.2,4.1,63,53.99,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Beta-Alanine 200 Grams Unflavored,PrimaForce,unflavored,other,1,100,9.7,9.6,66,19.19,0.19,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Arginine HCl 400 Grams Unflavored,Allmax Nutrition,unflavored,other,1,80,8.7,3.5,67,23.99,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,AAKG 250 Grams Unflavored,PrimaForce,unflavored,other,1,125,9.1,6.4,31,18.39,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Alphamine,PEScience,raspberry lemonade,berry,2,84,9.2,9.5,90,35.19,0.42,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Taurine 400 Grams Unflavored,Allmax Nutrition,unflavored,other,1,133,8.9,8.9,20,14.39,0.11,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,A:Cuts,Allmax Nutrition,arctic orange,other,2,30,9.6,9.8,49,18.74,0.62,5,0.0,1.0,0.0,0.0,0.0,0.0
AMINO ACIDS,A:Cuts,Allmax Nutrition,cotton candy,other,2,30,9.6,8.2,49,18.74,0.62,5,0.0,1.0,0.0,0.0,0.0,0.0
AMINO ACIDS,A:Cuts,Allmax Nutrition,goji berry martini,berry,3,30,9.6,9.0,49,18.74,0.62,5,0.0,1.0,0.0,0.0,0.0,0.0
AMINO ACIDS,A:Cuts,Allmax Nutrition,pina colada,other,2,30,9.6,9.8,49,18.74,0.62,5,0.0,1.0,0.0,0.0,0.0,0.0
AMINO ACIDS,A:Cuts,Allmax Nutrition,pink lemonade,lemon_lime,2,30,9.6,9.7,49,18.74,0.62,5,0.0,1.0,0.0,0.0,0.0,0.0
AMINO ACIDS,A:Cuts,Allmax Nutrition,watermelon,melon,1,30,9.6,9.8,49,18.74,0.62,5,0.0,1.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Taurine Powder 8 Oz. Unflavored,NOW,unflavored,other,1,227,10.0,10.0,13,12.99,0.06,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Elixir PM,eFlow Nutrition,strawberry kiwi,berry,2,40,9.1,9.0,22,33.25,0.83,0,0.0,1.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Elixir PM,eFlow Nutrition,tropical cooler,other,2,40,9.1,10.0,22,33.25,0.83,0,0.0,1.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Elixir PM,eFlow Nutrition,warrior punch,other,2,40,9.1,9.7,22,33.25,0.83,0,0.0,1.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Beta-Alanine,Allmax Nutrition,unflavored,other,1,31,8.5,5.8,46,12.74,0.41,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Beta-Alanine,Allmax Nutrition,unflavored,other,1,125,8.5,5.8,46,25.59,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,L-Carnitine Liquid - Triple Strength 16 Fl. Oz. Citrus,NOW,citrus,other,1,31,9.2,9.6,12,25.99,0.84,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,L-Arginine Powder 300 Grams Unflavored,Doctor's Best,unflavored,other,1,50,7.9,6.6,10,21.99,0.44,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Glycine 1 Lb. Unflavored,NOW,unflavored,other,1,454,8.7,10.0,3,19.99,0.04,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,L-Lysine Powder 1 Lb. Unflavored,NOW,unflavored,other,1,822,7.9,10.0,4,16.99,0.02,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Atomic 7,Universal Nutrition,black cherry bomb,other,3,32,9.0,8.1,102,20.99,0.66,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Atomic 7,Universal Nutrition,lectric lemon lime,lemon_lime,3,76,9.0,8.8,102,49.79,0.66,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Atomic 7,Universal Nutrition,black cherry bomb,other,3,89,9.0,8.1,102,50.99,0.65,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,L-Carnitine Powder 3 Oz. Unflavored,NOW,unflavored,other,1,44,7.9,10.0,10,25.99,0.59,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Growth Factor-9 Drink Mix 30 Packets Tropical,Novex Biotech,tropical,other,1,30,5.5,6.7,4,104.54,3.48,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,L-Tyrosine Powder 113 Grams Unflavored,NOW,unflavored,other,1,282,7.4,6.1,13,14.99,0.05,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,Guts 'n Glory 30 Servings Gut Punch,'Merica Labz,gut punch,other,2,30,9.0,8.0,1,39.99,1.33,0,0.0,0.0,0.0,0.0,0.0,0.0
AMINO ACIDS,'Merica 'Minos,'Merica Labz,impeachment,other,1,25,8.0,7.0,1,39.99,1.6,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Platinum 100% Creatine 400 Grams Unflavored,MuscleTech,unflavored,other,1,80,9.5,9.4,919,11.49,0.14,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Signature Creatine Monohydrate 400 Grams Unflavored,Bodybuilding.com Signature,unflavored,other,1,80,9.4,9.3,68,8.62,0.11,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine Monohydrate,RSP Nutrition,unflavored,other,1,300,9.7,9.7,946,10.38,0.17,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine Monohydrate,RSP Nutrition,unflavored,other,1,500,9.7,9.7,946,12.78,0.13,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine 5000 60 Servings Unflavored,Evlution Nutrition,unflavored,other,1,60,9.6,9.7,325,13.99,0.23,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Micronized Creatine Powder,Optimum Nutrition,unflavored,other,1,30,9.1,8.7,953,9.99,0.33,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Micronized Creatine Powder,Optimum Nutrition,unflavored,other,1,60,9.1,8.7,953,12.99,0.22,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Micronized Creatine Powder,Optimum Nutrition,unflavored,other,1,120,9.1,8.7,953,19.99,0.17,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Micronized Creatine Powder,Optimum Nutrition,unflavored,other,1,240,9.1,8.7,953,37.99,0.16,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Micronized Creatine Powder,Optimum Nutrition,unflavored,other,1,400,9.1,8.7,953,50.99,0.13,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,C-HCl CREATINE,Kaged Muscle,unflavored,other,1,75,9.3,8.3,146,19.99,0.27,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,C-HCl CREATINE,Kaged Muscle,lemon lime,lemon_lime,2,75,9.3,9.2,146,19.99,0.27,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Kre-Alkalyn EFX,EFX Sports,unflavored,other,1,66,8.7,9.3,344,14.39,0.22,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine Micronized,Dymatize,unflavored,other,1,60,8.9,8.8,192,8.99,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine Micronized,Dymatize,unflavored,other,1,200,8.9,8.8,192,18.99,0.09,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,COR-Performance Creatine 72 Servings Unflavored,Cellucor,unflavored,other,1,72,8.8,9.5,23,9.99,0.14,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,CREACLEAR,Kaged Muscle,unflavored,other,1,500,8.7,9.9,13,24.99,0.28,0,0.0,0.0,0.45,0.0,0.0,0.0
CREATINE,CREACLEAR,Kaged Muscle,unflavored,other,1,1000,8.7,9.9,13,39.99,0.22,0,0.0,0.0,0.45,0.0,0.0,0.0
CREATINE,CRTN-3,Muscle Beach Nutrition,fruit blast,fruit,2,45,9.1,9.0,24,19.59,0.44,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,CRTN-3,Muscle Beach Nutrition,green apple,other,2,45,9.1,8.8,24,19.59,0.44,5,0.0,1.0,0.0,0.0,0.0,0.0
CREATINE,CRTN-3,Muscle Beach Nutrition,orange wave,other,2,45,9.1,9.3,24,19.59,0.44,5,0.0,1.0,0.0,0.0,0.0,0.0
CREATINE,Creatine,Universal Nutrition,unflavored,other,1,80,9.2,9.1,193,10.99,0.14,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine,Universal Nutrition,unflavored,other,1,24,9.2,9.1,193,5.99,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine,Universal Nutrition,unflavored,other,1,60,9.2,9.1,193,9.99,0.17,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine,Universal Nutrition,fruit punch,fruit,2,85,9.2,8.0,193,12.99,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine,Universal Nutrition,unflavored,other,1,100,9.2,9.1,193,12.99,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine,Universal Nutrition,unflavored,other,1,200,9.2,9.1,193,21.99,0.11,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,100% Pure Creatine Monohydrate,NutraBio,unflavored,other,1,30,9.1,9.6,8,9.99,0.33,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,100% Pure Creatine Monohydrate,NutraBio,unflavored,other,1,100,9.1,9.6,8,15.99,0.16,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine DNA 309 Grams Unflavored,BSN,unflavored,other,1,60,8.7,8.8,35,19.99,0.33,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creature Powder,Beast Sports Nutrition,beast punch,other,2,30,9.4,8.3,555,24.99,0.83,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creature Powder,Beast Sports Nutrition,pink lemonade,lemon_lime,2,30,9.4,9.1,555,24.99,0.83,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creature Powder,Beast Sports Nutrition,cherry limeade,lemon_lime,2,60,9.4,9.2,555,31.99,0.53,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creature Powder,Beast Sports Nutrition,citrus,other,1,60,9.4,9.2,555,31.99,0.53,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creature Powder,Beast Sports Nutrition,pink lemonade,lemon_lime,2,60,9.4,9.1,555,31.99,0.53,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creature Powder,Beast Sports Nutrition,unflavored,other,1,60,9.4,8.4,555,31.99,0.53,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creature Powder,Beast Sports Nutrition,beast punch,other,2,60,9.4,8.3,555,31.99,0.53,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine Monohydrate,NOW,unflavored,other,1,120,9.3,9.3,51,14.99,0.12,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine Monohydrate,NOW,unflavored,other,1,200,9.3,9.3,51,19.99,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine 1000 Grams Unflavored,GAT Sport,unflavored,other,1,200,9.3,8.9,21,24.99,0.12,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine Chews,Universal Nutrition,grape,other,1,36,8.4,8.2,47,14.99,0.42,18,0.0,4.0,0.0,0.0,0.0,0.0
CREATINE,Creatine Chews,Universal Nutrition,orange,other,1,36,8.4,9.0,47,14.99,0.42,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Micronized Creatine Monohydrate,Allmax Nutrition,unflavored,other,1,80,8.9,8.6,193,9.59,0.12,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Micronized Creatine Monohydrate,Allmax Nutrition,unflavored,other,1,200,8.9,8.6,193,18.74,0.09,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine X3 2.54 Lbs. Fruit Punch,Six Star Pro Nutrition,fruit punch,fruit,2,35,9.5,9.5,589,19.19,0.55,90,0.0,19.0,0.0,0.0,0.0,0.0
CREATINE,Creatine Monohydrate,NutraKey,unflavored,other,1,60,10.0,10.0,1,10.19,0.17,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine Monohydrate,NutraKey,unflavored,other,1,100,10.0,10.0,1,14.15,0.14,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine Monohydrate,NutraKey,unflavored,other,1,200,10.0,10.0,1,21.41,0.11,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine Select 480 Grams Orange,Beverly International,orange,other,1,40,9.1,9.5,13,30.74,0.77,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine 200 Grams Unflavored,Pro Supps,unflavored,other,1,40,8.8,8.7,52,8.24,0.21,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Muscle Synergy Pump Intensifier,Beverly International,lemon,lemon_lime,1,15,8.7,9.9,23,46.39,3.09,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine Monohydrate 300 Grams Unflavored,MHP,unflavored,other,1,60,9.8,10.0,8,13.49,0.22,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creakong,MUTANT,unflavored,other,1,250,9.5,5.6,15,34.01,0.14,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creakong,MUTANT,unflavored,other,1,75,9.5,5.6,15,19.27,0.26,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine 200 Servings Unflavored,MusclePharm,unflavored,other,1,200,8.6,8.7,406,14.99,0.07,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine Powder 400 Grams Unflavored,MET-Rx,unflavored,other,1,80,8.9,6.7,22,11.89,0.15,20,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine A5X,iSatori,unflavored,other,1,50,10.0,10.0,5,28.99,0.58,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Creatine A5X,iSatori,unflavored,other,1,50,10.0,10.0,5,29.99,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0
CREATINE,Micronized Creatine Monohydrate 300 Grams Unflavored,AST,unflavored,other,1,60,8.5,9.6,68,15.99,0.27,0,0.0,0.0,0.0,0.0,0.0,0.0
TESTOSTERONE SUPPORT,Testrol Elite 30 Servings Raging Razz,GAT Sport,raging razz,other,2,30,10.0,10.0,2,36.49,1.22,10,0.0,3.0,0.0,0.0,0.0,0.0
TESTOSTERONE SUPPORT,D-Aspartic Acid 100 Grams Unflavored,Allmax Nutrition,unflavored,other,1,32,7.4,7.2,10,15.99,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0
TESTOSTERONE SUPPORT,D-Aspartic Acid 100 Grams Unflavored,LiveLong Nutrition,unflavored,other,1,33,8.7,10.0,3,20.99,0.64,0,0.0,0.0,0.0,0.0,0.0,0.0
TESTOSTERONE SUPPORT,ZMA Nightcap 450 Grams Apple Berry,SNAC,apple berry,berry,2,450,8.3,6.6,21,35.99,1.2,20,0.0,6.0,0.0,0.0,0.0,0.0
FAT BURNERS,LeanMode Weight Loss Support,Evlution Nutrition,fruit punch,fruit,2,30,9.1,9.1,3080,24.99,0.83,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,TRANS4ORM Fat Burner,Evlution Nutrition,blue raz,other,2,30,9.1,9.4,1993,29.99,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,Platinum Liquid Carnitine 16 Fl. Oz. Citrus Splash,MuscleTech,citrus splash,other,2,30,9.7,9.7,373,14.99,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,Liquid L-Carnitine,RSP Nutrition,berry,berry,1,31,9.5,9.7,151,12.97,0.42,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,Liquid L-Carnitine,RSP Nutrition,peach mango,other,2,31,9.5,10.0,151,12.97,0.42,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,Liquid L-Carnitine,RSP Nutrition,berry,berry,1,31,9.5,9.7,151,18.97,0.61,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,Liquid L-Carnitine,RSP Nutrition,peach mango,other,2,31,9.5,10.0,151,18.97,0.61,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,Hydroxycut Hardcore Elite,MuscleTech,fruit fusion,fruit,2,30,8.3,8.6,1331,20.99,0.7,5,0.0,1.0,0.0,0.0,0.0,0.0
FAT BURNERS,L-Carnitine 3000,Pro Supps,berry,berry,1,31,9.6,9.5,7,20.99,0.68,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,L-Carnitine 3000,Pro Supps,blue razz,other,2,31,9.6,9.7,7,20.99,0.68,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,L-Carnitine 3000,Pro Supps,green apple,other,2,31,9.6,9.0,7,20.99,0.68,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,CELSIUS,Celsius,non-carbonated peach mango green tea,other,5,12,10.0,10.0,20,35.69,2.97,10,0.0,2.0,0.0,0.0,0.0,0.0
FAT BURNERS,CELSIUS,Celsius,sparkling orange,other,2,12,10.0,10.0,20,35.69,2.97,10,0.0,2.0,0.0,0.0,0.0,0.0
FAT BURNERS,CELSIUS,Celsius,sparkling watermelon,melon,2,12,10.0,10.0,20,35.69,2.97,10,0.0,2.0,0.0,0.0,0.0,0.0
FAT BURNERS,CELSIUS,Celsius,berry,berry,1,14,10.0,9.5,20,16.6,1.19,10,0.0,3.0,0.0,0.0,0.0,0.0
FAT BURNERS,CELSIUS,Celsius,orange,other,1,14,10.0,9.0,20,16.6,1.19,10,0.0,3.0,0.0,0.0,0.0,0.0
FAT BURNERS,Cheetah Burn Thermogenic Fat Burner,Alpha Lion,rambo razz,other,2,50,9.0,9.0,1,31.49,0.63,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,Carnitine,MusclePharm,citrus,other,1,31,8.8,9.0,142,11.99,0.39,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,Hydroxycut Gummies 90 Gummies Mixed Fruit,MuscleTech,mixed fruit,fruit,2,90,9.6,9.8,606,21.99,0.73,30,0.0,8.0,0.0,0.0,0.0,0.0
FAT BURNERS,The Ripper! Fat Burner,JNX Sports,pineapple shred,other,2,30,8.6,8.5,148,28.79,0.96,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,The Ripper! Fat Burner,JNX Sports,raspberry lemonade,berry,2,30,8.6,9.1,148,28.79,0.96,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,The Ripper! Fat Burner,JNX Sports,razor lime,lemon_lime,2,30,8.6,9.0,148,28.79,0.96,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,L-Carnitine 1500,Pro Supps,berry,berry,1,31,9.1,9.8,122,14.99,0.48,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,L-Carnitine 1500,Pro Supps,blue razz,other,2,31,9.1,9.2,122,14.99,0.48,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,L-Carnitine 1500,Pro Supps,green apple,other,2,31,9.1,9.0,122,14.99,0.48,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,Liquid L-Carnitine LS3,iSatori,mixed berry,berry,2,32,9.5,9.9,25,17.59,0.55,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,Liquid L-Carnitine LS3,iSatori,gummy bear,other,2,32,9.5,9.3,25,23.24,0.73,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,Liquid Carnitine 3000 16 Fl. Oz. Berry Blast,Nutrex,berry blast,berry,2,15,9.4,9.4,8,16.14,1.08,40,0.0,10.0,0.0,0.0,0.0,0.0
FAT BURNERS,Double Tap Powder,REDCON1,orange crush,other,2,40,3.1,10.0,4,49.99,1.25,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,Double Tap Powder,REDCON1,strawberry mango,berry,2,40,3.1,10.0,4,49.99,1.25,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,Jump! Thermogenic,Olympus Lyfestyle,mango cooler,other,2,50,5.5,5.9,6,29.24,0.49,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,Jump! Thermogenic,Olympus Lyfestyle,rasp-cherry lemon pop,lemon_lime,3,50,5.5,10.0,6,29.24,0.49,0,0.0,0.0,0.0,0.0,0.0,0.0
FAT BURNERS,Jump! Thermogenic,Olympus Lyfestyle,sour blue raspberry candy,berry,4,50,5.5,1.8,6,29.24,0.49,0,0.0,0.0,0.0,0.0,0.0,0.0
